teamIdHome,teamIdAway,home_team_position,away_team_position,matchweek,homeGF,homeGA,awayGF,awayGA,homeLast1,homeLast2,homeLast3,homeLast4,homeLast5,awayLast1,awayLast2,awayLast3,awayLast4,awayLast5,homeScore,awayScore,o35
1,19,3,6,5,9,5,8,7,1,0.5,1,0.5,1,1,1,0,1,1,1,3,1
20,18,10,5,5,4,7,8,10,1,0,0,1,0,0,1,1,1,1,1,2,0
10,8,20,17,5,7,3,4,11,0,0.5,0,0,0,0.5,0.5,0,0,0,2,1,0
14,13,4,12,5,2,8,5,3,0,0,1,1,1,0,1,0,0.5,1,1,1,0
4,17,8,16,6,7,11,7,4,0,0.5,0.5,1,1,0.5,1,0.5,0,0,0,1,0
5,12,7,9,6,9,5,6,16,0.5,1,0.5,1,0.5,0.5,0,0,1,0,2,3,1
9,6,19,18,6,6,6,8,5,0.5,0,0,0.5,0,0,1,0.5,0,0.5,3,0,0
18,1,5,3,6,10,11,10,8,0,1,1,1,1,1,0.5,1,0.5,1,1,5,1
7,14,11,4,6,8,7,3,9,1,0,1,0,0,0,0,1,1,1,4,1,1
2,16,1,15,6,9,3,6,9,0.5,1,0,1,1,0,0.5,0,0,1,2,2,1
19,10,6,20,6,11,8,9,4,1,1,0,1,1,0,0.5,0,0,0,1,1,0
13,15,12,14,6,6,4,3,9,0,1,0,0.5,1,0.5,1,0.5,0.5,0,1,1,0
20,11,10,13,6,5,9,5,6,1,0,0,1,0,0,0,0.5,0,1,0,1,0
8,3,17,2,6,5,13,18,4,0.5,0.5,0,0,0,1,1,1,0,1,0,1,0
5,4,7,8,7,11,8,7,12,0.5,1,0.5,1,0.5,0,0.5,0.5,1,1,1,3,1
17,9,16,19,7,8,4,9,6,0.5,1,0.5,0,0,0.5,0,0,0.5,0,1,1,0
11,18,13,5,7,6,6,11,16,0,0,0.5,0,1,0,1,1,1,1,2,1,0
14,2,4,1,7,4,13,11,5,0,0,1,1,1,0.5,1,0,1,1,0,1,0
10,1,20,3,7,10,5,15,9,0,0.5,0,0,0,1,0.5,1,0.5,1,0,2,0
15,7,14,11,7,4,10,12,8,0.5,1,0.5,0.5,0,1,0,1,0,0,1,1,0
12,13,9,12,7,9,18,7,5,0.5,0,0,1,0,0,1,0,0.5,1,1,2,0
3,19,2,6,7,19,4,12,9,1,1,1,0,1,1,1,0,1,1,3,1,1
6,8,18,17,7,8,8,5,14,0,1,0.5,0,0.5,0.5,0.5,0,0,0,1,0,0
16,20,15,10,7,8,11,5,10,0,0.5,0,0,1,1,0,0,1,0,1,1,0
1,3,3,2,8,17,9,22,5,1,0.5,1,0.5,1,1,1,1,0,1,1,1,0
9,5,19,7,8,10,7,12,11,0.5,0,0,0.5,0,0.5,1,0.5,1,0.5,3,1,1
8,17,17,16,8,5,15,9,5,0.5,0.5,0,0,0,0.5,1,0.5,0,0,4,2,1
2,15,1,14,8,12,5,5,11,0.5,1,0,1,1,0.5,1,0.5,0.5,0,1,0,0
11,16,13,15,8,8,7,9,12,0,0,0.5,0,1,0,0.5,0,0,1,4,1,1
19,6,6,18,8,13,12,9,8,1,1,0,1,1,0,1,0.5,0,0.5,3,1,1
20,14,10,4,8,6,11,4,14,1,0,0,1,0,0,0,1,1,1,3,2,1
7,12,11,9,8,13,9,10,20,1,0,1,0,0,0.5,0,0,1,0,2,1,0
13,4,12,8,8,9,6,10,13,0,1,0,0.5,1,0,0.5,0.5,1,1,0,1,0
18,10,5,20,8,12,18,10,7,0,1,1,1,1,0,0.5,0,0,0,0,1,0
12,2,9,1,9,11,22,13,5,0.5,0,0,1,0,0.5,1,0,1,1,1,2,0
6,1,18,3,9,10,11,18,10,0,1,0.5,0,0.5,1,0.5,1,0.5,1,2,2,1
13,9,12,19,9,9,7,13,8,0,1,0,0.5,1,0.5,0,0,0.5,0,3,1,1
5,8,7,17,9,13,14,9,17,0.5,1,0.5,1,0.5,0.5,0.5,0,0,0,1,2,0
14,11,4,13,9,6,17,12,8,0,0,1,1,1,0,0,0.5,0,1,0,1,0
16,18,15,5,9,10,16,12,19,0,0.5,0,0,1,0,1,1,1,1,1,1,0
4,7,8,11,9,11,13,15,10,0,0.5,0.5,1,1,1,0,1,0,0,0,0,0
3,10,2,20,9,23,6,11,7,1,1,1,0,1,0,0.5,0,0,0,2,1,0
15,20,14,10,9,5,12,9,13,0.5,1,0.5,0.5,0,1,0,0,1,0,0,0,0
17,19,16,6,9,11,9,16,13,0.5,1,0.5,0,0,1,1,0,1,1,2,0,0
19,5,6,7,10,16,15,14,16,1,1,0,1,1,0.5,1,0.5,1,0.5,3,3,1
2,4,1,8,10,15,6,11,13,0.5,1,0,1,1,0,0.5,0.5,1,1,0,1,0
1,17,3,16,10,20,12,13,9,1,0.5,1,0.5,1,0.5,1,0.5,0,0,5,1,1
18,3,5,2,10,13,20,25,7,0,1,1,1,1,1,1,1,0,1,0,1,0
10,6,20,18,10,12,9,12,13,0,0.5,0,0,0,0,1,0.5,0,0.5,2,0,0
20,12,10,9,10,9,13,12,24,1,0,0,1,0,0.5,0,0,1,0,2,0,0
8,13,17,12,10,11,18,12,8,0.5,0.5,0,0,0,0,1,0,0.5,1,0,2,0
11,15,13,14,10,13,8,5,12,0,0,0.5,0,1,0.5,1,0.5,0.5,0,1,1,0
16,14,15,4,10,11,17,6,18,0,0.5,0,0,1,0,0,1,1,1,0,0,0
7,9,11,19,10,15,10,14,11,1,0,1,0,0,0.5,0,0,0.5,0,2,1,0
9,2,19,1,11,15,13,15,7,0.5,0,0,0.5,0,0.5,1,0,1,1,1,2,0
17,10,16,20,11,14,14,14,9,0.5,1,0.5,0,0,0,0.5,0,0,0,1,1,0
6,3,18,2,11,12,15,26,7,0,1,0.5,0,0.5,1,1,1,0,1,0,3,0
5,1,7,3,11,17,19,25,13,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,3,1,1
15,16,14,15,11,6,13,11,17,0.5,1,0.5,0.5,0,0,0.5,0,0,1,0,2,0
14,18,4,5,11,6,18,13,21,0,0,1,1,1,0,1,1,1,1,1,1,0
4,20,8,10,11,12,13,11,13,0,0.5,0.5,1,1,1,0,0,1,0,2,0,0
12,11,9,13,11,12,26,14,9,0.5,0,0,1,0,0,0,0.5,0,1,0,0,0
7,8,11,17,11,17,11,11,20,1,0,1,0,0,0.5,0.5,0,0,0,1,0,0
13,19,12,6,11,14,8,19,18,0,1,0,0.5,1,1,1,0,1,1,0,1,0
10,5,20,7,12,15,10,20,20,0,0.5,0,0,0,0.5,1,0.5,1,0.5,1,0,0
3,17,2,16,12,29,7,15,15,1,1,1,0,1,0.5,1,0.5,0,0,2,0,0
1,13,3,12,12,26,16,14,9,1,0.5,1,0.5,1,0,1,0,0.5,1,0,0,0
18,6,5,18,12,14,22,12,18,0,1,1,1,1,0,1,0.5,0,0.5,1,4,1
20,9,10,19,12,11,15,16,15,1,0,0,1,0,0.5,0,0,0.5,0,3,2,1
16,12,15,9,12,13,17,12,26,0,0.5,0,0,1,0.5,0,0,1,0,3,0,0
11,4,13,8,12,14,9,14,13,0,0,0.5,0,1,0,0.5,0.5,1,1,2,1,0
2,8,1,17,12,17,8,11,21,0.5,1,0,1,1,0.5,0.5,0,0,0,0,2,0
19,7,6,11,12,20,18,18,11,1,1,0,1,1,1,0,1,0,0,0,0,0
14,15,4,14,12,7,19,6,15,0,0,1,1,1,0.5,1,0.5,0.5,0,4,1,1
5,3,7,2,13,20,21,31,7,0.5,1,0.5,1,0.5,1,1,1,0,1,1,0,0
7,1,11,3,13,18,11,26,16,1,0,1,0,0,1,0.5,1,0.5,1,1,0,0
17,6,16,18,13,15,17,16,19,0.5,1,0.5,0,0,0,1,0.5,0,0.5,0,2,0
2,19,1,6,13,17,10,20,18,0.5,1,0,1,1,1,1,0,1,1,2,2,1
15,18,14,5,13,7,19,15,26,0.5,1,0.5,0.5,0,0,1,1,1,1,4,2,1
4,16,8,15,13,15,15,16,17,0,0.5,0.5,1,1,0,0.5,0,0,1,4,0,1
9,11,19,13,13,18,18,16,10,0.5,0,0,0.5,0,0,0,0.5,0,1,4,1,1
13,10,12,20,13,14,9,16,10,0,1,0,0.5,1,0,0.5,0,0,0,2,1,0
8,20,17,10,13,13,21,14,17,0.5,0.5,0,0,0,1,0,0,1,0,0,0,0
12,14,9,4,13,12,29,11,20,0.5,0,0,1,0,0,0,1,1,1,1,1,0
1,2,3,1,14,26,17,19,12,1,0.5,1,0.5,1,0.5,1,0,1,1,1,0,0
6,5,18,7,14,18,19,21,21,0,1,0.5,0,0.5,0.5,1,0.5,1,0.5,2,1,0
11,8,13,17,14,17,14,13,21,0,0,0.5,0,1,0.5,0.5,0,0,0,1,2,0
14,4,4,8,14,12,21,19,15,0,0,1,1,1,0,0.5,0.5,1,1,1,1,0
20,19,10,6,14,14,17,22,20,1,0,0,1,0,1,1,0,1,1,2,4,1
16,9,15,19,14,16,21,22,19,0,0.5,0,0,1,0.5,0,0,0.5,0,3,0,0
15,12,14,9,14,11,21,13,30,0.5,1,0.5,0.5,0,0.5,0,0,1,0,0,2,0
18,17,5,16,14,17,30,15,19,0,1,1,1,1,0.5,1,0.5,0,0,2,0,0
10,7,20,11,14,17,12,19,11,0,0.5,0,0,0,1,0,1,0,0,2,2,1
3,13,2,12,14,31,8,16,10,1,1,1,0,1,0,1,0,0.5,1,1,3,1
5,17,7,16,15,22,23,15,21,0.5,1,0.5,1,0.5,0.5,1,0.5,0,0,2,2,1
4,15,8,14,15,20,16,11,23,0,0.5,0.5,1,1,0.5,1,0.5,0.5,0,0,1,0
20,1,10,3,15,16,21,27,17,1,0,0,1,0,1,0.5,1,0.5,1,2,1,0
8,16,17,15,15,15,22,19,21,0.5,0.5,0,0,0,0,0.5,0,0,1,0,0,0
2,10,1,20,15,19,13,19,14,0.5,1,0,1,1,0,0.5,0,0,0,2,1,0
9,14,19,4,15,22,22,13,22,0.5,0,0,0.5,0,0,0,1,1,1,0,2,0
19,11,6,13,15,26,22,18,16,1,1,0,1,1,0,0,0.5,0,1,1,0,0
12,18,9,5,15,15,30,19,30,0.5,0,0,1,0,0,1,1,1,1,2,1,0
13,6,12,18,15,19,11,20,20,0,1,0,0.5,1,0,1,0.5,0,0.5,1,2,0
7,3,11,2,15,21,13,32,11,1,0,1,0,0,1,1,1,0,1,0,0,0
9,13,19,12,17,23,26,22,15,0.5,0,0,0.5,0,0,1,0,0.5,1,4,2,1
17,10,16,20,17,19,25,21,17,0.5,1,0.5,0,0,0,0.5,0,0,0,1,1,0
12,1,9,3,17,20,34,31,20,0.5,0,0,1,0,1,0.5,1,0.5,1,1,3,1
5,4,7,8,17,26,26,23,20,0.5,1,0.5,1,0.5,0,0.5,0.5,1,1,0,0,0
20,16,10,15,17,19,23,20,24,1,0,0,1,0,0,0.5,0,0,1,0,1,0
8,3,17,2,17,18,23,33,11,0.5,0.5,0,0,0,1,1,1,0,1,2,2,1
2,11,1,13,17,21,15,19,20,0.5,1,0,1,1,0,0,0.5,0,1,1,1,0
14,18,4,5,17,16,25,21,34,0,0,1,1,1,0,1,1,1,1,1,0,0
15,19,14,6,17,14,24,30,23,0.5,1,0.5,0.5,0,1,1,0,1,1,0,3,0
6,7,18,11,17,22,23,23,13,0,1,0.5,0,0.5,1,0,1,0,0,0,0,0
1,5,3,7,18,34,21,26,26,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,1,0
11,17,13,16,18,20,21,20,26,0,0,0.5,0,1,0.5,1,0.5,0,0,3,0,0
3,15,2,14,18,35,13,14,27,1,1,1,0,1,0.5,1,0.5,0.5,0,2,1,0
20,2,10,1,18,19,24,22,16,1,0,0,1,0,0.5,1,0,1,1,3,1,1
19,4,6,8,18,33,23,23,20,1,1,0,1,1,0,0.5,0.5,1,1,1,1,0
16,6,15,18,18,21,24,22,23,0,0.5,0,0,1,0,1,0.5,0,0.5,0,1,0
13,14,12,4,18,24,19,17,25,0,1,0,0.5,1,0,0,1,1,1,0,0,0
7,9,11,19,18,23,13,27,28,1,0,1,0,0,0.5,0,0,0.5,0,1,2,0
10,8,20,17,18,22,18,20,25,0,0.5,0,0,0,0.5,0.5,0,0,0,2,0,0
18,12,5,9,18,21,35,21,37,0,1,1,1,1,0.5,0,0,1,0,0,0,0
9,6,19,18,19,29,29,23,23,0.5,0,0,0.5,0,0,1,0.5,0,0.5,1,1,0
5,18,7,5,19,27,27,21,35,0.5,1,0.5,1,0.5,0,1,1,1,1,0,1,0
4,3,8,2,19,24,21,37,14,0,0.5,0.5,1,1,1,1,1,0,1,1,0,0
15,10,14,20,19,15,29,24,18,0.5,1,0.5,0.5,0,0,0.5,0,0,0,0,1,0
12,13,9,12,19,21,37,24,19,0.5,0,0,1,0,0,1,0,0.5,1,1,0,0
14,7,4,11,19,17,25,24,15,0,0,1,1,1,1,0,1,0,0,2,0,0
19,1,6,3,19,34,24,35,22,1,1,0,1,1,1,0.5,1,0.5,1,1,1,0
8,11,17,13,19,20,27,23,21,0.5,0.5,0,0,0,0,0,0.5,0,1,2,2,1
2,16,1,15,19,23,19,21,25,0.5,1,0,1,1,0,0.5,0,0,1,3,0,0
17,20,16,10,19,20,29,22,25,0.5,1,0.5,0,0,1,0,0,1,0,1,1,0
2,17,1,16,20,26,19,21,30,0.5,1,0,1,1,0.5,1,0.5,0,0,1,3,1
3,1,2,3,20,37,15,36,23,1,1,1,0,1,1,0.5,1,0.5,1,1,0,0
13,5,12,7,20,24,20,27,28,0,1,0,0.5,1,0.5,1,0.5,1,0.5,1,3,1
6,14,18,4,20,24,24,19,25,0,1,0.5,0,0.5,0,0,1,1,1,3,1,1
16,9,15,19,20,21,28,30,30,0,0.5,0,0,1,0.5,0,0,0.5,0,2,0,0
7,12,11,9,20,24,17,22,37,1,0,1,0,0,0.5,0,0,1,0,1,1,0
11,15,13,14,20,25,23,15,30,0,0,0.5,0,1,0.5,1,0.5,0.5,0,1,0,0
10,4,20,8,20,25,18,25,21,0,0.5,0,0,0,0,0.5,0.5,1,1,1,3,1
20,8,10,17,20,23,26,22,29,1,0,0,1,0,0.5,0.5,0,0,0,3,0,0
18,19,5,6,20,22,35,35,25,0,1,1,1,1,1,1,0,1,1,2,2,1
3,18,2,5,21,38,15,24,37,1,1,1,0,1,0,1,1,1,1,2,0,0
12,6,9,18,21,23,38,27,25,0.5,0,0,1,0,0,1,0.5,0,0.5,0,1,0
4,11,8,13,21,28,22,26,23,0,0.5,0.5,1,1,0,0,0.5,0,1,2,2,1
14,9,4,19,21,20,28,30,32,0,0,1,1,1,0.5,0,0,0.5,0,1,0,0
1,10,3,20,21,36,24,26,21,1,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0
17,16,16,15,21,24,31,23,28,0.5,1,0.5,0,0,0,0.5,0,0,1,1,0,0
5,7,7,11,21,30,29,25,18,0.5,1,0.5,1,0.5,1,0,1,0,0,2,1,0
8,2,17,1,21,22,32,27,22,0.5,0.5,0,0,0,0.5,1,0,1,1,3,2,1
15,20,14,10,21,15,31,26,26,0.5,1,0.5,0.5,0,1,0,0,1,0,3,2,1
19,13,6,12,21,37,27,25,23,1,1,0,1,1,0,1,0,0.5,1,2,2,1
6,5,18,7,22,28,25,32,30,0,1,0.5,0,0.5,0.5,1,0.5,1,0.5,1,3,1
9,12,19,9,22,30,33,23,39,0.5,0,0,0.5,0,0.5,0,0,1,0,1,0,0
13,3,12,2,22,27,25,40,15,0,1,0,0.5,1,1,1,1,0,1,2,1,0
11,1,13,3,22,28,25,36,24,0,0,0.5,0,1,1,0.5,1,0.5,1,0,2,0
16,14,15,4,22,23,29,21,28,0,0.5,0,0,1,0,0,1,1,1,0,1,0
2,15,1,14,22,29,25,18,33,0.5,1,0,1,1,0.5,1,0.5,0.5,0,3,1,1
10,18,20,5,22,26,21,24,39,0,0.5,0,0,0,0,1,1,1,1,1,1,0
17,8,16,17,22,25,31,25,34,0.5,1,0.5,0,0,0.5,0.5,0,0,0,1,1,0
7,19,11,6,22,26,20,39,29,1,0,1,0,0,1,1,0,1,1,1,0,0
20,4,10,8,22,28,29,30,24,1,0,0,1,0,0,0.5,0.5,1,1,2,1,0
4,2,8,1,23,31,26,32,26,0,0.5,0.5,1,1,0.5,1,0,1,1,1,0,0
5,9,7,19,23,35,31,31,33,0.5,1,0.5,1,0.5,0.5,0,0,0.5,0,1,2,0
12,14,9,4,23,23,40,22,28,0.5,0,0,1,0,0,0,1,1,1,2,3,1
19,6,6,18,23,39,30,29,28,1,1,0,1,1,0,1,0.5,0,0.5,2,1,0
8,16,17,15,23,26,35,23,30,0.5,0.5,0,0,0,0,0.5,0,0,1,5,1,1
18,11,5,13,23,25,40,28,27,0,1,1,1,1,0,0,0.5,0,1,2,1,0
10,13,20,12,23,27,22,29,26,0,0.5,0,0,0,0,1,0,0.5,1,0,1,0
3,7,2,11,23,41,17,27,20,1,1,1,0,1,1,0,1,0,0,0,0,0
15,17,14,16,23,19,36,26,32,0.5,1,0.5,0.5,0,0.5,1,0.5,0,0,0,3,0
1,20,3,10,23,38,24,30,30,1,0.5,1,0.5,1,1,0,0,1,0,3,0,0
6,3,18,2,24,30,30,41,17,0,1,0.5,0,0.5,1,1,1,0,1,3,3,1
2,1,1,3,24,32,27,41,24,0.5,1,0,1,1,1,0.5,1,0.5,1,0,2,0
17,4,16,8,24,29,32,32,26,0.5,1,0.5,0,0,0,0.5,0.5,1,1,1,0,0
20,18,10,5,24,30,33,27,41,1,0,0,1,0,0,1,1,1,1,1,1,0
8,15,17,14,24,31,36,19,39,0.5,0.5,0,0,0,0.5,1,0.5,0.5,0,2,1,0
7,10,11,20,24,27,20,27,23,1,0,1,0,0,0,0.5,0,0,0,1,2,0
14,5,4,7,24,25,30,36,33,0,0,1,1,1,0.5,1,0.5,1,0.5,2,1,0
16,12,15,9,24,24,35,25,43,0,0.5,0,0,1,0.5,0,0,1,0,2,1,0
9,19,19,6,24,33,34,41,31,0.5,0,0,0.5,0,1,1,0,1,1,1,1,0
11,13,13,12,24,29,29,30,26,0,0,0.5,0,1,0,1,0,0.5,1,1,2,0
18,2,5,1,25,28,42,32,29,0,1,1,1,1,0.5,1,0,1,1,1,0,0
5,12,7,9,25,37,35,26,45,0.5,1,0.5,1,0.5,0.5,0,0,1,0,3,1,1
10,6,20,18,25,29,24,33,33,0,0.5,0,0,0,0,1,0.5,0,0.5,2,1,0
1,17,3,16,25,43,24,30,32,1,0.5,1,0.5,1,0.5,1,0.5,0,0,2,0,0
4,8,8,17,25,32,27,33,37,0,0.5,0.5,1,1,0.5,0.5,0,0,0,3,0,0
3,9,2,19,25,44,20,34,35,1,1,1,0,1,0.5,0,0,0.5,0,0,2,0
15,16,14,15,25,20,41,26,36,0.5,1,0.5,0.5,0,0,0.5,0,0,1,0,0,0
19,14,6,4,25,42,32,27,31,1,1,0,1,1,0,0,1,1,1,1,0,0
13,20,12,10,25,32,27,31,34,0,1,0,0.5,1,1,0,0,1,0,1,1,0
11,7,13,11,25,30,31,28,22,0,0,0.5,0,1,1,0,1,0,0,1,4,1
8,1,17,3,26,33,40,45,24,0.5,0.5,0,0,0,1,0.5,1,0.5,1,2,2,1
15,4,14,8,26,20,41,35,27,0.5,1,0.5,0.5,0,0,0.5,0.5,1,1,3,1,1
14,3,4,2,26,27,32,44,22,0,0,1,1,1,1,1,1,0,1,1,2,0
9,10,19,20,26,36,35,31,25,0.5,0,0,0.5,0,0,0.5,0,0,0,5,1,1
17,18,16,5,26,30,34,29,42,0.5,1,0.5,0,0,0,1,1,1,1,0,4,1
6,11,18,13,26,34,35,31,35,0,1,0.5,0,0.5,0,0,0.5,0,1,1,2,0
20,7,10,11,26,32,35,32,23,1,0,0,1,0,1,0,1,0,0,1,0,0
12,19,9,6,26,27,48,43,32,0.5,0,0,1,0,1,1,0,1,1,1,2,0
2,13,1,12,26,32,30,33,28,0.5,1,0,1,1,0,1,0,0.5,1,1,2,0
16,5,15,7,26,26,36,40,36,0,0.5,0,0,1,0.5,1,0.5,1,0.5,2,1,0
19,5,6,7,27,45,33,41,38,1,1,0,1,1,0.5,1,0.5,1,0.5,3,2,1
3,12,2,9,27,46,23,28,50,1,1,1,0,1,0.5,0,0,1,0,1,1,0
18,8,5,17,27,33,42,35,42,0,1,1,1,1,0.5,0.5,0,0,0,1,1,0
11,9,13,19,27,33,36,41,36,0,0,0.5,0,1,0.5,0,0,0.5,0,1,2,0
1,15,3,14,27,47,26,23,42,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0,3,1,1
7,2,11,1,27,32,24,33,32,1,0,1,0,0,0.5,1,0,1,1,2,4,1
20,6,10,18,27,33,35,35,37,1,0,0,1,0,0,1,0.5,0,0.5,2,3,1
10,14,20,4,27,32,30,28,34,0,0.5,0,0,0,0,0,1,1,1,1,2,0
13,17,12,16,27,35,29,30,38,0,1,0,0.5,1,0.5,1,0.5,0,0,0,2,0
4,16,8,15,27,36,30,28,37,0,0.5,0.5,1,1,0,0.5,0,0,1,2,2,1
2,6,1,18,28,37,34,38,39,0.5,1,0,1,1,0,1,0.5,0,0.5,1,0,0
5,3,7,2,28,43,41,47,24,0.5,1,0.5,1,0.5,1,1,1,0,1,1,3,1
4,1,8,3,28,38,32,50,27,0,0.5,0.5,1,1,1,0.5,1,0.5,1,0,1,0
12,10,9,20,28,29,51,33,32,0.5,0,0,1,0,0,0.5,0,0,0,1,1,0
15,18,14,5,28,24,45,34,43,0.5,1,0.5,0.5,0,0,1,1,1,1,1,3,1
8,13,17,12,28,36,43,35,31,0.5,0.5,0,0,0,0,1,0,0.5,1,2,0,0
14,11,4,13,28,30,35,34,38,0,0,1,1,1,0,0,0.5,0,1,2,0,0
17,7,16,11,28,32,38,34,28,0.5,1,0.5,0,0,1,0,1,0,0,2,0,0
9,20,19,10,28,43,37,35,38,0.5,0,0,0.5,0,1,0,0,1,0,1,1,0
16,19,15,6,28,30,39,48,35,0,0.5,0,0,1,1,1,0,1,1,0,1,0
18,4,5,8,29,37,44,38,33,0,1,1,1,1,0,0.5,0.5,1,1,3,0,0
2,9,1,19,29,38,34,44,38,0.5,1,0,1,1,0.5,0,0,0.5,0,1,0,0
10,5,20,7,29,34,33,44,44,0,0.5,0,0,0,0.5,1,0.5,1,0.5,1,1,0
6,17,18,16,29,38,40,34,38,0,1,0.5,0,0.5,0.5,1,0.5,0,0,2,0,0
20,14,10,4,29,36,39,32,35,1,0,0,1,0,0,0,1,1,1,0,0,0
11,12,13,9,29,34,40,30,52,0,0,0.5,0,1,0.5,0,0,1,0,0,0,0
1,16,3,15,29,51,27,30,40,1,0.5,1,0.5,1,0,0.5,0,0,1,5,0,1
3,19,2,6,29,50,25,49,35,1,1,1,0,1,1,1,0,1,1,0,1,0
7,8,11,17,29,34,30,38,43,1,0,1,0,0,0.5,0.5,0,0,0,1,0,0
13,15,12,14,29,35,33,25,48,0,1,0,0.5,1,0.5,1,0.5,0.5,0,2,1,0
17,9,16,19,30,34,40,44,39,0.5,1,0.5,0,0,0.5,0,0,0.5,0,1,2,0
1,18,3,5,30,56,27,40,44,1,0.5,1,0.5,1,0,1,1,1,1,3,0,0
19,10,6,20,30,50,35,35,34,1,1,0,1,1,0,0.5,0,0,0,0,0,0
15,7,14,11,30,26,50,35,30,0.5,1,0.5,0.5,0,1,0,1,0,0,3,1,1
5,11,7,13,30,45,45,34,40,0.5,1,0.5,1,0.5,0,0,0.5,0,1,0,1,0
12,20,9,10,30,30,52,36,39,0.5,0,0,1,0,1,0,0,1,0,1,0,0
14,2,4,1,30,32,35,39,34,0,0,1,1,1,0.5,1,0,1,1,2,2,1
4,13,8,12,30,38,36,37,34,0,0.5,0.5,1,1,0,1,0,0.5,1,2,0,0
8,6,17,18,30,38,44,40,40,0.5,0.5,0,0,0,0,1,0.5,0,0.5,0,3,0
16,3,15,2,30,30,45,50,26,0,0.5,0,0,1,1,1,1,0,1,2,0,0
2,12,1,9,31,41,36,31,52,0.5,1,0,1,1,0.5,0,0,1,0,3,2,1
17,14,16,4,31,35,42,34,37,0.5,1,0.5,0,0,0,0,1,1,1,1,3,1
9,8,19,17,31,46,40,38,47,0.5,0,0,0.5,0,0.5,0.5,0,0,0,1,1,0
20,5,10,7,31,36,40,45,46,1,0,0,1,0,0.5,1,0.5,1,0.5,2,1,0
6,15,18,14,31,43,40,29,51,0,1,0.5,0,0.5,0.5,1,0.5,0.5,0,0,1,0
10,3,20,2,31,35,34,50,28,0,0.5,0,0,0,1,1,1,0,1,2,4,1
11,19,13,6,31,35,40,50,35,0,0,0.5,0,1,1,1,0,1,1,1,1,0
7,4,11,8,31,36,33,40,36,1,0,1,0,0,0,0.5,0.5,1,1,1,0,0
13,1,12,3,31,37,36,59,27,0,1,0,0.5,1,1,0.5,1,0.5,1,2,0,0
18,16,5,15,31,40,47,32,45,0,1,1,1,1,0,0.5,0,0,1,2,2,1
4,6,8,18,32,40,37,43,41,0,0.5,0.5,1,1,0,1,0.5,0,0.5,1,0,0
5,2,7,1,32,46,48,44,38,0.5,1,0.5,1,0.5,0.5,1,0,1,1,1,0,0
12,17,9,16,32,33,55,36,45,0.5,0,0,1,0,0.5,1,0.5,0,0,2,2,1
8,14,17,4,32,39,48,37,38,0.5,0.5,0,0,0,0,0,1,1,1,1,3,1
16,10,15,20,32,34,47,37,38,0,0.5,0,0,1,0,0.5,0,0,0,0,1,0
1,7,3,11,32,59,29,37,33,1,0.5,1,0.5,1,1,0,1,0,0,3,1,1
3,11,2,13,32,54,30,36,41,1,1,1,0,1,0,0,0.5,0,1,2,0,0
19,20,6,10,32,51,36,38,41,1,1,0,1,1,1,0,0,1,0,3,1,1
15,9,14,19,32,30,51,47,41,0.5,1,0.5,0.5,0,0.5,0,0,0.5,0,3,2,1
18,13,5,12,32,42,49,39,36,0,1,1,1,1,0,1,0,0.5,1,1,0,0
17,5,16,7,33,38,47,47,48,0.5,1,0.5,0,0,0.5,1,0.5,1,0.5,1,0,0
9,4,19,8,33,49,44,41,37,0.5,0,0,0.5,0,0,0.5,0.5,1,1,2,0,0
6,1,18,3,33,43,42,62,30,0,1,0.5,0,0.5,1,0.5,1,0.5,1,1,5,1
20,3,10,2,33,39,44,56,30,1,0,0,1,0,1,1,1,0,1,3,3,1
13,16,12,15,33,39,37,34,48,0,1,0,0.5,1,0,0.5,0,0,1,0,0,0
7,18,11,5,33,38,36,43,49,1,0,1,0,0,0,1,1,1,1,1,0,0
8,12,17,9,33,40,51,35,57,0.5,0.5,0,0,0,0.5,0,0,1,0,2,3,1
2,19,1,6,33,44,39,54,37,0.5,1,0,1,1,1,1,0,1,1,3,2,1
14,15,4,14,33,40,39,33,53,0,0,1,1,1,0.5,1,0.5,0.5,0,2,1,0
11,10,13,20,33,36,43,38,38,0,0,0.5,0,1,0,0.5,0,0,0,0,0,0
3,2,2,1,34,59,33,47,41,1,1,1,0,1,0.5,1,0,1,1,1,1,0
1,9,3,19,34,67,31,51,44,1,0.5,1,0.5,1,0.5,0,0,0.5,0,0,0,0
18,6,5,18,34,43,50,44,47,0,1,1,1,1,0,1,0.5,0,0.5,2,0,0
5,8,7,17,34,47,49,42,54,0.5,1,0.5,1,0.5,0.5,0.5,0,0,0,1,0,0
15,12,14,9,34,34,55,38,59,0.5,1,0.5,0.5,0,0.5,0,0,1,0,2,0,0
4,14,8,4,34,41,39,42,40,0,0.5,0.5,1,1,0,0,1,1,1,1,0,0
13,7,12,11,34,39,37,39,36,0,1,0,0.5,1,1,0,1,0,0,2,3,1
16,11,15,13,34,34,48,36,43,0,0.5,0,0,1,0,0,0.5,0,1,2,0,0
19,17,6,16,34,56,40,39,47,1,1,0,1,1,0.5,1,0.5,0,0,2,2,1
10,20,20,10,34,38,38,42,47,0,0.5,0,0,0,1,0,0,1,0,2,2,1
